% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=924498, Tue Jul 26 18:08:17 2022
1 10 -0.06139363271405306 -0.026367122706276773 0.023696937761456635 0.054410685473371564 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
2 20 -0.11216569625372697 -0.017171702689528758 0.031546914131311915 0.04979947340756396 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
3 30 -0.10113229857440988 -0.038360504788244536 0.036391217106252455 0.09610803139279889 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
4 40 -0.10471607859407524 -0.04392397330710539 0.051856098025293534 0.13630094533889017 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
5 50 -0.11608071454458087 -0.02667582364740666 0.06193169993828225 0.1697280416147569 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
6 60 -0.1364544423196664 -0.03781891553111715 0.06885507633941737 0.16798509051797356 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
7 70 -0.08858948608683324 -0.050400139773084565 0.06401154821326094 0.16038571050541212 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
8 80 -0.0999685868311543 -0.058220272783158666 0.05259342477815676 0.13943389055342853 0.9227569462760815 0.951267289148162 0.9853365876818863 1.0050334966668522 1.013368088960652 1.0199178322974942 1.0394634546517922 1.0559347045770133
9 90 -0.1103855527423989 -0.029014144471681474 0.0535255385198604 0.1382050547989202 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
10 100 -0.13047900683621902 -0.03220773931439426 0.04098015241852772 0.18451859155292116 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
11 110 -0.11992810787916913 -0.05540475024191946 0.06069596989844839 0.1816080223115203 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
12 120 -0.1827383475831371 -0.05177366676315341 0.05895681328799095 0.16929596546585313 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
13 130 -0.15831093060891432 -0.04585444162066424 0.06392634505928013 0.1427361327625232 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
14 140 -0.17173245740384327 -0.035578064357652664 0.07544192408448622 0.16791553257892539 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
15 150 -0.1510314863826516 -0.04200574384061123 0.07674849092273393 0.22750461776437964 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
16 160 -0.18416179601838553 -0.0461538299975561 0.0797886771488396 0.3004554589769453 0.859884813848382 0.8813219483241314 0.9775830939883453 0.9916184342931534 1.0140612142819967 1.0498649991324651 1.084577348460925 1.1126766007804063
17 170 -0.1885306908234871 -0.05162576330597794 0.06542945187184927 0.2923265751161716 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
18 180 -0.1660991719203448 -0.05157964275705832 0.0535755370094413 0.2596625083377885 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
19 190 -0.17501906439582202 -0.06436604558226112 0.06446440118611349 0.2734259929547856 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
20 200 -0.25295517975730153 -0.07344396283233418 0.06341528708043451 0.2631090432769126 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
21 210 -0.27732757107207767 -0.08249422541447521 0.08536105639322228 0.25423271931723657 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
22 220 -0.3029185749025357 -0.045591216329114205 0.08484166817095198 0.28318468896967247 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
23 230 -0.3232391012989205 -0.02729753483997769 0.08039007766022185 0.29012969781129894 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
24 240 -0.3334417623610231 -0.027581855044757297 0.07876221014367224 0.27935724532647366 0.7909736802840911 0.8514579310864919 0.9229916658021676 0.9820140850229516 1.0001261552034322 1.0720806341493148 1.1158474928920432 1.1993289417547524
25 250 -0.34263774133129354 -0.019858661224623868 0.10478055607564393 0.2564684260249568 0.716201900212321 0.8338693640079136 0.9143531977441833 0.9525924727512579 0.9998080254684277 1.1170928149214432 1.1445301450859473 1.2209753619886357
