% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=924498, Tue Jul 26 18:08:17 2022, <python>{}</python>
1 10 0.44954239617635533 0 0 0.43549020442504993 0.43888854035854524 0.4366850241262771 0.4443276551439858 0.45282726370747906 0.4482066060780544 0.44605108388866405 0.4534135196411925
2 20 0.3743967372594868 0 0 0.35703384295496565 0.3438207166047426 0.3574262560154504 0.36390714889054626 0.36932603293321253 0.3682788536230672 0.3670911213670784 0.38073227523245
3 30 0.32399523922173407 0 0 0.2904300440764915 0.29605143611646567 0.3025804931437465 0.3088403675561666 0.31224008546651827 0.31420023147137527 0.313010338161477 0.32796447357241926
4 40 0.28872709246236905 0 0 0.2569148824630346 0.26497987054834626 0.26559948373320663 0.2614927979218537 0.2693857391025119 0.27680410921664017 0.2725074781806655 0.29245393548106874
5 50 0.2698732876989141 0 0 0.236243714443217 0.24482230883149345 0.24784839584346474 0.24459444973829914 0.2565691529948414 0.2558772733560424 0.24126345515655667 0.26647673788191656
6 60 0.2371062040128858 0 0 0.2063802987119813 0.21535175227214015 0.21461506707736452 0.21200013514659893 0.22563653333080017 0.21410038689741828 0.21040216914028537 0.22337776571806653
7 70 0.2130370083311473 0 0 0.18606650827816637 0.18676075619604598 0.19299210026605831 0.18396081847542373 0.1980842832741665 0.1888125194952368 0.18499035753455179 0.1996740423422833
8 80 0.19142293395221127 0 0 0.1679887977209155 0.16726440143566768 0.17308473037252078 0.16493810137276954 0.16398735519114233 0.16880777700114918 0.15731883406532504 0.17963113994952326
9 90 0.1711959339540279 0 0 0.14814186209259397 0.14908944827043943 0.1440298293316727 0.14908973542025236 0.1453111511721478 0.14913340235451492 0.13592245103773842 0.15359310783191663
10 100 0.1497971888287087 0 0 0.12297422251673815 0.13078286227747335 0.1268771814917525 0.12638666026004697 0.12411204302004894 0.12843443273349484 0.11813213407746509 0.12869541040534738
11 110 0.1412269505409734 0 0 0.11749793890538689 0.12110046438950081 0.11385944162025416 0.11921290379059657 0.11466871033766807 0.11688784980531565 0.112003440295236 0.12250375988518009
12 120 0.14287201527502844 0 0 0.11905129819736061 0.1236913018331177 0.1177360902243184 0.1213948144984489 0.11372708956553929 0.11328784992160881 0.11555771298909294 0.12075050050537584
13 130 0.13059312309590826 0 0 0.11008987417953309 0.10852878603611975 0.10247893196541832 0.10843577859087608 0.10212602370723536 0.10285060602290617 0.10318231078859924 0.11114434634052028
14 140 0.12223801813676376 0 0 0.10481106052195194 0.10070284827041351 0.08897473618176745 0.10017120492475132 0.09593501265310311 0.09525267935626813 0.09477044036776451 0.10346554279611171
15 150 0.10898679980284719 0 0 0.09310965650576933 0.08633610550826205 0.07712204788207556 0.08872648117376875 0.0837688694297888 0.0823292602787924 0.08306495103479694 0.09149996614517283
16 160 0.09348839180676084 0 0 0.0800504004801581 0.06924935823268481 0.06556668768894562 0.07578564061547399 0.07007141356453288 0.06833784664560935 0.07119452510621735 0.07915063740718416
17 170 0.08100803136217415 0 0 0.06847531042505796 0.059555266381992863 0.0558952861550267 0.06406686436056086 0.06046592720170346 0.05479855101254893 0.06146064569317543 0.06622073159549054
18 180 0.06937807968762774 0 0 0.0578505900082097 0.049890739866163464 0.04569395618287621 0.05466013655301576 0.05001843553786626 0.0451509378270384 0.05248709971918808 0.055160207759381526
19 190 0.06588563260754485 0 0 0.055187663448705036 0.046693334590700075 0.04335173337875451 0.0510271238250095 0.04572772023120714 0.04374527705276707 0.049660223188172356 0.0499403857739101
20 200 0.061926016482746614 0 0 0.052380342454331826 0.04293801911158613 0.03950141778323846 0.047647731876141436 0.042364573390173195 0.04194751528855797 0.045476359015922715 0.0459747245261038
21 210 0.056528221010982205 0 0 0.04679798259971458 0.03996269375244086 0.03558576117959857 0.04186999120780695 0.03879930550450413 0.03864816647391893 0.03996511577449887 0.0413716675661902
22 220 0.05687193637541005 0 0 0.04636227247768707 0.03940191731530879 0.035408860483006656 0.04191838677166415 0.03879453501561008 0.039712962384815434 0.04029885971433091 0.04071916243219202
23 230 0.05009208455844327 0 0 0.040284079259847845 0.03408017189716672 0.030790521654520894 0.03607037727736571 0.03385007159382348 0.03358609020088711 0.03526643956929027 0.03386646933812657
24 240 0.043323730795900246 0 0 0.032746337886561006 0.029358486638828004 0.026672483593904263 0.030826513903771266 0.028734043586291957 0.029372871815118454 0.029519362203812953 0.028031420969151163
25 250 0.03590465223010837 0 0 0.027015326975397387 0.02428242476473997 0.0215134907520993 0.024923292434864512 0.02285270662133297 0.024415228112153756 0.024303334717385463 0.022882954466219456
26 260 0.03259028040380159 0 0 0.02446369191438248 0.021715671596023414 0.019142366931802855 0.023159393796682873 0.020345931572151334 0.020605476385918104 0.022062009050048275 0.020569788281290923
27 270 0.030098736988680517 0 0 0.022076937755810797 0.02019316097445973 0.017302664449416822 0.020430520589048807 0.0183760365065494 0.01893212020693342 0.020138379010916592 0.0196856039318069
28 280 0.027755178562398324 0 0 0.020052385229948975 0.018733063094085123 0.01565076294795696 0.018238010401832934 0.01705426871642696 0.017048056881100736 0.018454176454529157 0.01766796802601317
29 290 0.023710642051599642 0 0 0.01656401537564262 0.01545627738762956 0.013277131036570584 0.015024972507130937 0.014223514815873738 0.014341601758659691 0.015622188937518279 0.014465984652917322
30 300 0.02086406027842567 0 0 0.014219471437542548 0.012903439901780231 0.011739837801228808 0.012826838169395845 0.012418967868183708 0.012658643596116926 0.013676050102439411 0.012380180324399475
31 310 0.02044787545303476 0 0 0.01370335188818413 0.012968810145341614 0.011203559678603196 0.012101132779046802 0.01224342135571211 0.012788362671352124 0.012906331674615322 0.012081673829758428
32 320 0.019690864496959337 0 0 0.012935024956679461 0.01284964618368325 0.010868423228945996 0.011767448524410223 0.011204405130958923 0.011986811684999647 0.012392721128411612 0.011716038951771493
33 330 0.018189049715117294 0 0 0.01159492465057487 0.012080218655535685 0.009496331303484993 0.010579042907581646 0.010541228990069028 0.010968276009401895 0.011125515977870362 0.010831059062940868
34 340 0.017943566265074776 0 0 0.011523234618165266 0.012140684429632264 0.009386358725367772 0.01013911002195764 0.010528691293345023 0.010696573877141785 0.010481650948387948 0.010565133346489432
35 350 0.01871219822933271 0 0 0.012452865806212016 0.01232526916254871 0.009816550580570807 0.010910309910839402 0.011117905842331506 0.010626183828577017 0.010855699050069773 0.010805705357056133
36 360 0.018291380010983252 0 0 0.012541893189756927 0.011903028326228868 0.009197452758172752 0.010266918903127939 0.010510619008577853 0.010451612378079608 0.010296506442010016 0.010512080091637753
37 370 0.01641606039527523 0 0 0.011218942983876486 0.010430824783915842 0.008180507155311802 0.009402695663947176 0.00969159056002495 0.0089618926547672 0.008646798317361629 0.009479096296275078
38 380 0.015538462463848181 0 0 0.010347206790137172 0.00988997339776168 0.007813501812359425 0.008749115779538725 0.009072213790064352 0.008904322920160685 0.00781566793841979 0.008818473316554302
39 390 0.013581375976992254 0 0 0.009044058476734111 0.008443470839059926 0.006740688709232586 0.007509543968864851 0.00758121379642389 0.007266576512992275 0.0068219799074038835 0.0076179984639402525
40 400 0.012052887596164696 0 0 0.007823152939528354 0.007370485700731609 0.0058918197372102975 0.00663051436940707 0.006369546062891554 0.0063666859924052 0.005926850187155825 0.006765771978808042
41 410 0.010466612991286305 0 0 0.006597475896015513 0.0064300118107641245 0.005069809703964884 0.00535969384119631 0.005498185376303734 0.005405589773939109 0.005095237060170828 0.005807461686830626
42 420 0.0099099870441534 0 0 0.006599835784470086 0.0061858832625304875 0.004693513814274701 0.005062959790534271 0.0050412927013911354 0.004896422875222718 0.004782313952177144 0.005348503870492715
43 430 0.00914596974049278 0 0 0.006015621653691232 0.005690041711018959 0.004281224879385582 0.0045854067889900445 0.004464174517739891 0.004324841773909212 0.004436426363495957 0.004935107881194014
44 440 0.008938422378364919 0 0 0.006034044710210212 0.005580576044859862 0.004063968153346347 0.0044391614067355156 0.004041597207908153 0.004196681299664541 0.004402012970004023 0.004634887673861984
45 450 0.008664691609478506 0 0 0.005968239539156759 0.005173190478159427 0.003868853638282874 0.004154013068748318 0.0038185496223722922 0.004013683093567191 0.004229066892951517 0.004421767777783264
46 460 0.00929754248527163 0 0 0.006854573765271094 0.005674934117643254 0.004054362987916298 0.004592219640037654 0.004072328820423298 0.004339111889965129 0.0045420181423889245 0.004379358828709746
47 470 0.009424151013306 0 0 0.006890259298556676 0.006011875774072827 0.004171648650896049 0.004687129307870684 0.004115006543920348 0.004367688979430357 0.004622705857920105 0.004159289158073689
48 480 0.010255547296314716 0 0 0.007874954678238035 0.0064660511376994165 0.0044586436138975925 0.0049880719151721925 0.004840106459999782 0.004801923276075926 0.0048455332229915705 0.004556996851993558
49 490 0.010375534320055859 0 0 0.008116271605372639 0.006931773338494129 0.004469281468398819 0.005062847990179477 0.004852757293294521 0.004900687403415836 0.004811599096975691 0.004570276152573191
50 500 0.010746705353795096 0 0 0.008757127469593097 0.007616379593812397 0.004694037600138401 0.005267798617149001 0.004770896933141617 0.005062620679243411 0.004813913154189446 0.004505899345487992
51 510 0.010811106488672477 0 0 0.008622502692590859 0.0077277247567804136 0.004656947381173205 0.005066326558272754 0.0048003320435484635 0.005039952490285258 0.00489112025461152 0.004411313292649071
52 520 0.011984635986320767 0 0 0.010241849712632678 0.009564760112769145 0.004928242356568394 0.005607776995553821 0.005331281093255443 0.005593195470035836 0.005306559557428605 0.00484853943963879
53 530 0.011513154988329647 0 0 0.00994582786827562 0.009134795683553737 0.004785889953839305 0.005325477624120694 0.005029873939101581 0.005295242008731455 0.005090448313992047 0.004498433775392812
54 540 0.010860010932700847 0 0 0.009402208009224523 0.008222202338379753 0.004512019279179908 0.004797277618744341 0.00465857644844507 0.005021193492305962 0.004673693327283481 0.004112286735336985
55 550 0.010905467733041314 0 0 0.009895546000563072 0.008270728811182437 0.0044578520147191955 0.0047009334841835865 0.00467385328356719 0.004832760572288865 0.0046677929203944035 0.004072395877153292
56 560 0.012977510148936285 0 0 0.012460964935759978 0.010140188283805121 0.00526069372898352 0.005458218179512708 0.0056020517225500955 0.005588233549863404 0.00581790952291019 0.004861938214992841
57 570 0.013694490046601823 0 0 0.013045124723262446 0.010633302372576552 0.005349679748470607 0.0057603751050884795 0.005914768010458296 0.005921433175829772 0.005569432733795113 0.005173576448605868
58 580 0.01349607028501213 0 0 0.012896698673024017 0.010370362560423072 0.00525259684900071 0.0055940943757497455 0.0055121279594832215 0.00590172231292108 0.005363229714850893 0.005165880357275871
59 590 0.014260262675275411 0 0 0.014344101843828358 0.01132972998315053 0.0052349037019822926 0.005670102573403888 0.005705411717610505 0.006198717868473074 0.005579169650828368 0.005681041583798881
60 600 0.012977739615070014 0 0 0.01285115795296976 0.010303843089750504 0.004701689117956651 0.005079120150075858 0.004972665187156328 0.005554253677202181 0.005076288237919787 0.005259404670053253
61 610 0.011661959173626986 0 0 0.01172790317404604 0.009287482442462656 0.004287279965852743 0.0043885228719336596 0.004472043665515322 0.004926891218819437 0.004566153906537766 0.004634368626029676
62 620 0.012063156490869743 0 0 0.013002492536714896 0.009875322701680563 0.004614431824112321 0.004381030342512318 0.004542912903185198 0.0050363380748496556 0.004554129096641674 0.004557619833603972
63 630 0.014253605661100338 0 0 0.016053488644825892 0.012049625064686173 0.005523444802306076 0.005004524595456464 0.0053558982907436 0.005885901399420872 0.005342631696052694 0.005238114269906839
