% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=924498, Tue Jul 26 18:08:17 2022
1 10 0.44954239617635533 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 20 0.3743967372594868 1.0488840142362477 0.9051275269227824 0.9051275269227824 0.9446337884185239 0.9671757548902323 0.9979614072843394 1.0000576055174062 1.0156035532193783 1.0237491380792998 1.0488840142362477
3 30 0.32399523922173407 1.0501305231248452 0.8632075213257722 0.8632075213257722 0.9120853971048856 0.9534701240220508 0.9687461602964043 0.9845478101908975 1.0096366383248276 1.0143839379040611 1.0501305231248452
4 40 0.28872709246236905 1.0431390268660472 0.834086558435129 0.834086558435129 0.8647180966091349 0.9001390734526318 0.9599951942512851 0.9802033041020586 0.9855129285963131 1.0252015237020358 1.0431390268660472
5 50 0.2698732876989141 1.0607874156305017 0.7924161162462359 0.7924161162462359 0.8065818386203749 0.9018285625275554 0.9226749481495354 0.9643235637888686 0.988420899211053 1.0156919212723905 1.0607874156305017
6 60 0.2371062040128858 1.06478417857467 0.7735438259336446 0.7735438259336446 0.8032649499001188 0.8686041196274785 0.9142733731098341 0.9425540708807514 0.9767625095549879 1.010412134958054 1.06478417857467
7 70 0.2130370083311473 1.0353516020846392 0.7642282598713759 0.7642282598713759 0.7914075075944459 0.8438176773477528 0.9040910477596669 0.9345950925819175 0.9387231817081245 1.015283246863742 1.0353516020846392
8 80 0.19142293395221127 1.0240599434279631 0.7558984855141873 0.7558984855141873 0.7874674542892649 0.8356649626365804 0.862089894085196 0.9244875875681811 0.9401882304253425 0.9797482069023711 1.0240599434279631
9 90 0.1711959339540279 1.0237730082309808 0.7482939430353228 0.7482939430353228 0.7641429922292566 0.8313948265664379 0.8563533848572523 0.9025240133326071 0.9220410276945176 0.9380887597682407 1.0237730082309808
10 100 0.1497971888287087 0.9512629826292843 0.7187658241258076 0.7187658241258076 0.7555314330734936 0.827372451113885 0.8632540529003939 0.8874621275222325 0.8944052735775189 0.9372381648376086 0.9512629826292843
11 110 0.1412269505409734 0.963926894556611 0.7033146250081636 0.7033146250081636 0.746616526344039 0.8050221050779005 0.8374679734551881 0.8605666008553223 0.8820639422903183 0.8931832523693501 0.963926894556611
12 120 0.14287201527502844 0.9695797088610772 0.693823472024265 0.693823472024265 0.7440868642374109 0.770273432468327 0.8324895928890558 0.8481247451506574 0.8580915325412094 0.8936084854031168 0.9695797088610772
